X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
-0.9993	1	0	0.6697	0.7118	-0.2864	1	1	-0.0389	2	1	-1.0295	1	0	-0.2798	2	1.2167	1.6517	0.8918	0.1622	-2.5199	1.7071	0.2886	0.0976	-1.5987	0.6013	1	1	1	1	1.3534	0.227	2	0.1423	2	-1.4491	3.9499	-1.5872	0	1.2279	1	2	2	0.2914	2	-1.049	0	-0.0514	1	-0.4035	1	1	2	0	-0.4241	1	2	4.5281	-0.626	2.47	2	2	-0.1853	-1.263	0	1	0	-0.9411	0	0	0	1	2	0	0	0.9665	2	0.7304	0	1	3.6778	3.8456	-0.8666	-1.9617	-3.6357	2	3.9051	-4.2916	2	2	2	-2.9813	2.7469	2	-1.3859	2	0	3.5471	1.0186	-3.5146
0.7146	1	0	-1.4162	0.1172	0.3989	2	2	1.6128	1	1	-0.3023	2	1	1.9817	1	-2.5864	1.1192	-1.5312	0.5126	-2.0066	0.169	1.3978	0.9098	-0.3175	0.9028	1	0	0	1	-2.6169	1.1803	2	1.0009	2	-0.6597	3.9487	3.5889	0	1.4768	2	1	0	-2.3376	2	-0.805	2	2.2402	0	-1.9237	1	2	1	1	0.0736	0	2	3.2797	-3.9228	3.3067	1	0	-1.9358	4.4104	0	2	0	-0.3214	1	2	2	0	1	0	1	0.041	0	-0.8832	1	2	0.1583	1.1384	1.532	-0.5674	-2.1733	2	-0.1973	0.4171	2	1	1	3.2094	-2.0396	1	-5.5253	2	0	0.8544	-0.6817	3.217
-1.2076	0	0	-1.972	-0.0678	1.4793	0	0	-0.0866	2	2	-0.0932	1	0	-0.9034	1	-3.5161	-0.4652	2.2212	-2.3718	-0.5515	-3.3603	1.0027	2.1051	-1.6315	1.3707	2	2	0	0	-2.0901	-1.2568	2	0.3559	1	-2.2156	-0.3659	3.43	0	-1.394	2	0	1	-1.5301	1	-2.3365	1	-1.4888	0	-0.0863	2	1	0	1	-5.1709	2	2	3.8174	2.909	-2.3632	0	1	1.4701	0.8564	2	2	0	3.4791	2	2	0	2	0	2	2	0.6348	0	-4.5597	2	0	0.4256	-0.6533	0.2792	-3.3509	-1.7314	0	-1.7662	-2.0392	1	0	0	4.6669	-4.289	1	-1.1596	1	0	-0.7719	3.985	-0.2118
-0.1979	0	0	0.0712	0.2134	-1.9285	0	2	-0.0882	1	0	1.5918	1	2	-1.0562	0	0.9697	-0.3463	1.4642	2.6197	0.7809	5.034	1.0022	-0.1328	-0.4814	0.2588	1	1	0	0	-0.6443	2.8097	2	-0.6051	1	-1.513	-2.1423	-1.1948	1	-0.327	1	0	2	0.8649	2	1.3713	0	-1.2596	1	1.0295	2	1	2	2	1.4243	0	1	-0.478	-1.1171	-2.7428	2	1	-0.525	0.0073	2	0	0	-0.9161	1	1	0	0	1	2	0	2.1641	2	-0.8602	1	1	-0.2555	2.9278	0.0509	0.9552	-1.1109	0	2.1492	5.0342	1	2	0	1.4032	5.9298	2	7.0345	1	1	1.3305	-2.9395	1.0398
-0.9211	1	2	-0.7634	1.5847	0.9487	0	2	-0.1416	2	1	1.972	1	1	-1.0226	2	-1.1387	-1.0827	-1.0005	1.9764	2.9931	4.8048	1.4544	0.0027	1.9554	1.9817	2	2	0	2	-2.4482	-1.6511	2	2.8382	2	2.2867	-2.0868	-0.2304	2	0.0672	2	0	1	1.4472	2	-0.6337	0	1.7886	2	-1.579	2	0	2	1	4.6524	2	0	-5.5552	0.7005	1.1739	2	2	1.8718	2.1115	1	0	0	-3.512	0	1	1	1	0	0	1	0.5284	1	-1.0588	1	2	-2.9092	0.1431	5.3916	9.6289	5.0821	0	-3.831	4.0774	1	0	2	-1.0905	4.59	0	5.8693	0	2	1.657	1.0937	3.1273
0.104	2	1	0.8484	-0.1387	2.1048	0	1	1.7567	2	0	0.8315	2	1	1.119	1	0.2015	-2.5121	0.3805	-0.1876	1.8978	0.7121	-1.1185	-0.1648	2.9466	-0.3521	0	1	2	2	1.4486	3.352	1	-0.7135	0	-0.0972	3.8899	-2.6986	2	-0.9729	1	1	0	0.294	0	2.8003	2	0.7005	0	1.2877	0	0	2	0	1.4017	2	0	-1.7287	1.1374	-1.5174	2	2	0.194	0.6415	0	1	2	0.584	2	0	2	2	2	2	0	1.1492	2	2.0229	1	0	-2.7403	-1.8274	-4.2724	1.457	-2.803	0	-1.1346	0.0486	0	2	0	-1.8547	-2.017	2	0.2956	0	1	-0.0441	-2.744	1.4197
0.6328	0	1	-1.3371	1.1036	-0.8719	0	0	0.0768	0	0	0.0195	2	2	-1.0253	1	-2.1916	-0.7458	1.8165	1.5552	1.2239	1.0143	1.0799	-2.1692	1.9072	1.9659	2	0	0	2	-1.3127	-1.3369	0	2.1831	2	1.8446	-3.3278	-1.4534	0	2.4903	2	2	1	-1.8131	1	-0.8472	2	2.5427	0	-1.6039	1	1	0	1	0.0891	0	0	-1.5846	-2.3843	3.2007	1	0	-1.5331	6.1024	1	2	0	-4.1782	1	1	1	0	2	2	1	1.0396	0	-4.01	0	2	-1.7923	-1.2891	-2.6545	5.8828	3.345	2	-2.416	1.5697	1	2	2	3.736	0.5812	1	-2.4885	0	2	2.8531	2.1431	0.8727
-0.0185	1	0	-0.1426	-1.0291	-1.5677	2	2	0.7853	2	1	-0.1585	1	1	0.7942	2	-0.4299	-2.1416	-1.5356	0.2444	2.7075	1.6334	0.0596	-0.5033	1.8336	-0.1163	1	1	2	2	-0.7754	0.1146	0	-0.2324	1	-1.0765	-3.1953	-3.051	0	1.6724	1	2	0	0.0882	2	0.2557	2	-1.3459	2	0.8814	2	0	2	1	1.1499	2	0	-4.2614	-0.4448	-3.3277	2	1	-1.1831	3.3576	0	0	0	-1.3064	0	1	1	0	1	1	0	-0.0272	2	-0.5637	1	1	-3.2767	0.9499	-0.2105	1.3814	-1.5937	0	-1.4377	2.0551	1	0	0	-0.9856	0.0681	0	-1.1376	0	2	-0.6417	1.1916	-2.4768
-1.2406	2	2	1.1376	0.7438	-1.9619	2	0	-0.4888	0	1	-1.0334	1	1	0.1683	0	-2.922	0.3795	-0.7764	-2.0009	-0.1274	-1.3837	-0.2022	1.1614	0.8832	-2.5994	1	2	2	0	0.7458	0.4834	0	-2.2058	2	0.2641	-1.0097	-0.0064	2	1.2681	0	2	0	0.4787	1	1.2499	1	1.0378	2	-0.4652	1	0	1	2	0.4484	1	2	-0.033	-0.9775	1.144	1	2	2.4976	2.03	0	0	2	1.294	2	2	1	2	1	1	2	1.8931	2	-0.2619	0	0	-0.5318	-3.8046	-2.001	-3.1877	2.1002	1	-1.6993	0.6803	0	2	2	-0.0926	-4.3862	2	0.0895	2	0	2.6149	-4.1799	-1.4835
2.0336	2	1	-1.8898	1.8946	0.2984	0	2	0.793	0	0	-0.7324	1	1	-1.0243	0	-0.9425	-0.7923	-1.1793	-0.6244	0.307	1.18	-0.636	-2.2112	1.0314	-2.5575	2	2	2	1	3.6458	-2.7524	0	-3.2098	2	0.6707	0.8051	-3.6875	0	-0.727	0	1	1	-0.2527	2	-1.0206	1	0.9842	0	-0.8064	0	0	0	1	1.3815	1	1	0.4274	-1.9987	3.1746	0	1	-0.6713	0.1889	2	0	1	1.8301	0	2	2	2	0	1	1	1.2896	0	-0.2346	1	0	0.5223	-0.7392	-3.4797	-1.0202	-1.106	0	-2.3293	2.1881	2	1	0	1.1677	-2.1954	0	3.1955	2	1	4.571	1.5155	1.9359
-0.0656	0	1	2.005	-0.5068	1.9341	1	0	-2.7286	1	1	2.7578	2	2	-0.3259	1	-2.5984	-1.2795	-4.2417	2.7473	0.8849	4.8867	0.258	-1.8947	0.3595	-2.1037	2	0	1	2	3.4833	1.0677	1	1.1767	1	-3.0203	-5.1554	-3.0407	1	1.187	0	2	0	1.648	0	-3.2149	2	0.638	1	0.9168	2	0	0	0	3.3564	0	0	-2.3022	1.5797	2.5102	2	0	-5.2737	3.3279	2	2	1	-2.6337	1	1	2	0	2	0	0	0.4683	0	-0.9348	1	2	-2.7779	0.2593	-0.386	0.7367	5.1285	0	-3.1367	9.7763	1	1	1	-1.92	1.0805	1	-0.7313	1	2	-3.0594	3.5247	-0.7354
0.8651	1	1	0.6113	0.2728	-0.3477	2	0	-0.7275	0	2	-1.3985	0	1	0.6882	1	4.5766	-0.7718	-1.8995	-2.3372	-2.3983	-3.4953	-0.7487	1.4573	-2.1107	-0.5506	0	2	1	2	1.4877	-2.7616	2	-0.5109	1	1.7005	0.1133	1.8929	1	0.789	0	0	2	-0.126	1	1.5068	1	0.6402	1	-1.8766	2	0	2	0	-0.5788	1	2	2.4168	2.2273	1.0275	0	2	0.1328	-5.0394	2	1	1	0.7353	2	2	0	2	0	1	1	-0.0612	1	4.1343	2	0	0.943	-1.7883	-0.8483	-0.6293	-1.0342	2	1.673	-4.5315	1	1	2	-5.7314	3.9902	2	-1.3211	1	2	1.2391	-0.1769	-0.9332
1.3784	0	2	-0.5033	0.2299	2.1005	2	0	-0.0843	0	0	-0.6185	0	2	-1.1416	1	0.5147	1.4212	0.4605	-1.8951	-3.397	-4.717	-0.8061	-2.4734	-1.0743	0.9481	1	2	1	0	1.1697	-4.5571	0	2.5301	2	-0.8339	3.4195	-1.52	2	0.7976	2	1	1	-1.8188	1	0.7066	1	-0.1912	0	-1.2324	2	0	1	2	-0.9621	0	2	6.3545	2.561	1.146	0	0	1.1031	-1.041	2	0	1	-0.4063	1	2	0	2	2	2	2	-1.8561	1	-0.4105	2	0	7.6424	-0.6727	4.3545	-5.0341	-3.096	1	1.5174	-3.6994	2	0	1	1.6439	-2.9373	1	-4.0426	2	0	-1.5941	0.2074	0.445
0.0248	1	0	0.63	-4.0335	2.6931	1	0	1.1519	0	0	1.1648	0	1	-1.1095	0	2.582	-0.3674	-1.7352	2.1554	1.7725	1.8439	-0.6024	-2.6275	1.4728	-0.4456	0	1	0	2	0.047	0.1124	0	0.9428	0	3.2195	-0.6257	-5.1664	1	-0.3173	1	1	2	1.2848	1	0.7863	2	-1.8394	2	1.3014	0	0	2	0	-2.4197	2	0	-8.4326	-1.4334	-2.3367	2	2	-2.2401	-2.941	2	0	0	-3.7582	0	0	1	0	1	0	1	0.5393	0	3.0475	1	2	-1.1647	1.7347	1.1317	11.2557	0.0198	0	1.1595	6.3395	0	0	2	-1.4477	9.2142	2	1.2981	0	1	-6.1577	0.0284	-2.6585
1.3514	1	1	1.671	0.4825	0.0731	1	1	-0.9935	0	1	0.6081	1	0	-1.1186	1	-0.4085	-1.1777	-2.504	0.9698	-0.5575	1.6052	-0.8515	-2.9954	0.092	1.5241	0	0	1	2	-0.4965	-1.7876	1	3.4092	1	2.5215	-0.9188	-5.2554	2	1.026	2	0	2	1.7072	0	2.3148	2	0.1028	0	0.7911	2	0	2	0	-1.122	0	2	-2.5034	-0.1414	-1.4901	2	2	-0.5287	3.2703	2	0	0	-1.6367	2	0	2	0	0	2	2	1.182	2	1.3138	0	1	1.9305	1.5928	-0.6686	3.6148	0.0403	2	-4.4408	7.4512	2	2	2	-0.1523	0.8189	0	2.9717	1	2	-0.7888	-1.2934	-2.5002
-0.3183	2	1	2.5194	0.7766	0.7179	2	1	1.291	1	0	-0.2269	2	2	-0.2029	2	-1.019	-0.5521	1.3177	-0.198	0.3584	1.1318	-0.1618	-0.211	1.5606	0.9542	1	1	0	1	1.7402	2.2891	1	1.8867	2	-0.5909	0.4237	-1.7979	2	-1.859	0	2	1	0.8961	0	-2.3954	1	-0.2763	1	-0.3091	1	2	0	0	2.8662	0	0	-1.4546	0.853	2.1119	1	2	0.0617	-3.9246	1	2	2	-1.1234	0	0	2	0	1	0	0	2.3515	1	-0.9043	0	0	-0.8989	-0.0562	1.1753	-2.1625	-2.2735	2	-2.6386	2.1646	1	2	1	1.9304	1.8879	1	4.27	2	1	1.2843	-0.2276	-0.2107
-1.481	2	0	-0.9527	-0.8231	0.6838	0	1	-0.4499	0	0	-0.88	2	1	0.2288	2	0.1961	-0.2747	2.3638	0.8533	2.6922	0.5289	-0.9953	3.2414	1.8133	1.0315	0	0	1	1	-1.663	-0.436	2	4.5199	0	-0.5328	-2.7514	6.105	2	1.986	2	1	2	-2.1571	0	-0.9328	2	-4.7795	1	-0.9516	2	2	2	1	-1.0574	1	0	-2.8841	-0.5358	-7.179	2	0	4.21	1.5907	1	0	0	0.053	2	2	0	2	1	2	2	0.9398	0	-0.4424	0	1	-8.0089	-0.1703	1.8174	3.7234	-1.1385	0	1.0985	-0.1519	0	2	0	4.9374	-2.0728	1	5.2845	0	2	-1.2743	0.784	-1.1274
1.0102	1	1	0.0117	3.977	-0.6313	1	1	-2.5919	0	1	1.159	1	0	-0.234	1	3.7157	-2.2276	-1.7932	2.3615	1.4206	3.0437	1.2547	-0.5492	2.1128	1.6256	2	0	1	1	-2.1847	0.6856	1	1.6234	2	-0.7291	-2.1133	0.4799	2	-0.3937	2	2	0	-0.9492	0	-1.27	2	0.3453	0	-2.4818	1	0	1	0	2.4979	0	0	-4.5977	1.2759	1.6835	2	2	-0.3663	-1.612	1	2	0	-2.8121	1	1	2	0	2	0	0	1.051	0	5.5865	1	1	-1.3123	0.4664	-4.1023	0.7938	-0.0068	0	0.4925	2.4346	1	1	2	-7.7619	6.36	0	2.518	1	2	7.3053	1.1583	-1.7524
2.3519	1	1	-1.4741	0.8149	-0.2365	1	1	1.2611	0	2	0.2024	1	1	-1.0694	2	3.1779	1.805	-1.2531	2.9195	-1.339	5.9547	1.9454	-4.1838	-1.8532	-0.1418	1	0	0	1	3.2777	-0.1865	0	-1.5382	2	3.2144	-0.595	-4.8328	0	0.0095	0	2	2	-0.3489	0	1.8036	2	-0.2404	1	-1.8478	1	0	1	1	-2.1358	0	2	-4.1315	-0.4377	-1.1199	2	2	-5.0047	-6.8594	0	0	1	-3.076	1	1	1	0	1	1	0	0.7012	2	2.7497	1	1	3.9909	-2.5026	-3.0192	9.2113	-2.7753	1	-0.6176	8.718	2	1	2	-4.2466	15.0509	2	-0.5614	0	0	-0.3583	-7.0206	-3.1492
-1.2165	0	2	2.383	-1.7871	-2.2451	2	2	0.8944	0	2	0.8634	1	0	-1.7236	1	-0.1252	-2.5327	-1.689	0.4411	4.0464	-1.0375	-0.04	-0.048	3.781	0.335	2	2	0	1	0.1417	-1.7627	1	-1.9212	0	0.3384	-3.7827	-0.7324	0	0.2754	2	0	1	3.1692	2	1.6277	1	-1.7076	0	-1.709	2	0	1	0	3.5979	1	0	-2.7563	-3.6644	-2.7217	0	2	0.1908	2.8325	2	2	1	-3.0287	0	0	2	2	1	1	1	0.8096	0	-0.3098	2	2	-4.7173	2.5412	1.2177	3.476	5.7855	0	-0.2327	5.1328	1	1	2	0.8446	-4.908	0	-2.9963	1	2	-0.4932	-0.7353	-1.8046
0.2479	1	0	2.8572	0.7507	-0.1383	1	1	3.5684	2	0	-0.4343	0	2	4.2483	2	2.2232	0.2	0.7424	-1.1233	0.7493	0.6094	-1.1233	1.4249	1.0218	0.9674	1	1	2	1	0.4673	1.4998	1	0.0631	0	2.346	5.2478	1.3123	0	-0.6824	1	0	0	1.4698	0	-2.4364	1	0.0474	2	-1.3823	1	1	1	0	2.2134	1	0	-2.3459	-3.1274	-0.2414	1	2	0.2182	-4.8916	0	2	2	-0.2319	0	0	2	1	1	2	2	-1.5601	1	2.2459	1	0	-1.7792	-1.3282	-2.9755	1.4113	-3.8545	0	0.8209	-2.5558	1	0	2	-3.8901	1.6944	1	0.8787	0	1	3.1287	2.3864	-4.2294
-0.9931	1	1	-2.3834	-0.4244	2.2727	0	0	-1.1296	1	0	1.7456	2	2	0.8309	0	2.102	-2.5965	1.7953	1.9289	3.0524	2.8411	-2.3396	1.3919	1.9341	0.2107	0	0	1	2	0.9838	1.1348	1	-1.1059	1	-1.7186	-5.6322	2.8772	2	-2.0362	1	0	0	-3.7158	0	2.0936	2	0.8811	1	1.1988	2	0	1	1	2.3619	1	0	-2.1275	-2.0458	-0.6107	1	1	0.3186	-3.3436	0	1	1	-2.8441	1	2	2	1	2	0	0	-1.5834	0	-0.9162	1	0	-4.0475	2.1686	-1.7512	1.0133	2.9827	0	0.2455	4.0144	0	1	0	2.7336	9.8692	0	9.6712	1	2	-1.5853	2.4779	1.8692
2.5226	0	1	2.4223	1.5384	-1.0806	2	1	-2.1317	1	0	-0.2505	2	1	1.3734	2	0.4612	1.107	-0.833	-0.514	-0.8896	-0.3141	0.243	-3.1218	-1.7291	-0.2693	1	0	1	0	3.164	1.7821	1	-1.5851	2	1.7388	-1.1869	-1.7622	1	-0.0737	0	2	0	1.5551	0	-1.404	0	-0.6998	1	0.9613	1	1	0	0	3.861	0	1	2.2404	0.3607	-0.4293	0	0	-4.1344	-1.8067	0	2	1	0.4835	1	0	2	0	1	1	2	0.5833	2	-0.9382	0	2	1.7346	0.0595	-1.1075	2.137	0.4376	2	-0.0443	-0.1701	0	2	1	0.4288	-1.6531	1	-5.1582	0	2	-0.3086	2.8466	-0.95
1.2789	0	1	-2.1384	0.1486	-0.9051	2	2	-1.1808	1	0	1.0714	0	1	1.1408	0	2.1374	-0.3311	-2.9193	2.531	-1.4445	5.131	0.5958	0.0294	0.4728	-0.4372	0	0	1	2	1.6276	0.8455	1	2.0703	2	0.4845	0.9641	2.5953	2	2.3018	0	2	0	-0.0452	0	-1.6579	2	-1.8845	1	2.2659	1	0	2	1	-0.8183	0	0	-2.0139	-1.4399	-1.1132	2	2	0.1617	0.8979	0	2	1	-3.2214	1	1	2	1	2	2	0	-1.2834	0	3.5463	0	1	2.373	-2.2178	-4.9457	2.6561	-2.4146	2	1.3701	4.1184	0	1	0	-1.9393	10.1013	1	5.4632	0	2	3.8408	-0.3355	-1.6286
0.5796	1	1	0.38	4.0693	2.0137	1	2	-0.0433	0	2	0.6916	2	1	-1.4795	2	0.5237	-2.0895	2.0247	0.189	5.3609	-0.1159	0.8138	-0.9993	4.605	-2.598	2	1	2	2	2.6458	1.606	2	-2.0992	2	0.9848	-3.0728	-2.0333	2	-0.825	0	2	2	1.1848	2	2.0191	1	0.931	1	4.2099	2	1	0	2	7.1608	2	0	-6.4285	-2.5613	1.7801	0	2	-0.3327	0.8134	2	0	1	-0.046	2	1	2	0	0	0	1	0.0232	0	-0.7732	2	2	-6.4124	-0.8746	-1.9931	3.0549	6.3768	0	-0.6983	4.7734	1	1	2	-2.3068	0.2415	0	-0.0957	1	2	2.1906	-1.8989	-3.8526
0.8926	2	2	0.8203	2.641	1.6777	2	2	1.0678	2	1	1.1405	1	2	-0.0128	2	-1.7796	0.9307	2.6116	2.0385	-0.015	2.8831	-0.1771	-1.0481	1.0682	3.6063	1	2	2	0	-4.009	-1.2714	0	4.4214	2	-2.2547	3.8415	-2.0793	2	-0.5364	2	2	1	1.3107	2	-0.3039	2	-0.4522	2	-1.3238	1	2	0	0	1.9331	0	0	2.3537	-2.9216	-2.5554	1	1	1.427	1.94	2	2	0	-3.0701	1	1	1	1	1	2	0	0.243	0	-0.6538	1	2	0.2554	2.3493	4.0369	-0.9446	-4.2583	1	-1.112	-0.9354	2	1	0	0.7519	0.6893	0	5.1365	2	0	0.5689	-0.4152	-2.0628
1.8035	1	1	0.9601	-1.8954	-2.1605	1	0	0.8419	1	2	-2.3021	2	0	0.0198	1	3.025	-0.9157	1.4796	-2.3779	1.3107	-2.9584	0.5455	-3.6377	1.3824	0.2773	0	0	2	2	0.3935	-0.4685	1	-0.1335	0	-0.4773	0.0664	-5.0381	0	1.3133	0	1	0	-1.2398	1	0.245	2	0.0265	1	1.5476	1	1	1	0	-3.1306	0	0	0.2822	1.3617	-0.941	0	0	-3.2133	-1.7228	2	0	0	4.3306	0	2	2	0	1	1	2	0.2405	2	4.3415	2	0	0.765	-0.7801	1.4402	-4.5462	-1.6005	0	3.3041	-8.2347	2	1	0	-3.4296	0.8623	0	-9.3854	2	0	1.5458	1.0135	3.0788
1.4428	0	1	-0.2349	-3.7905	1.2896	0	0	-0.6303	1	0	2.8179	2	2	-0.5475	0	1.4619	-4.2185	0.0229	1.3853	7.593	4.5108	1.925	-2.9901	6.634	1.3344	0	1	0	0	-1.524	2.2594	1	0.5706	1	-0.3378	-4.1158	-5.1765	2	-2.7257	2	2	0	-1.0349	0	-1.2176	2	-2.0601	0	2.3647	2	1	0	2	5.4254	0	0	-8.0616	0.3906	-1.3901	2	0	-1.8153	-0.446	2	2	0	-2.0431	1	1	2	0	2	0	0	1.64	0	0.3882	1	0	-7.549	-1.394	1.7672	2.7941	2.6935	0	2.8123	-1.9752	0	1	1	-0.1008	6.5441	0	4.4845	0	2	-5.7325	3.7086	-1.405
0.3333	0	1	-0.4509	2.9943	0.6846	0	2	0.4596	0	1	-1.4075	2	1	1.5841	0	-1.611	-0.1728	-3.8942	-0.2122	-0.6679	-3.6762	1.239	-0.0856	-0.5381	-3.3834	2	0	0	2	5.0076	-0.4227	1	-3.8749	2	-0.7115	0.0416	1.8194	2	1.8562	0	2	0	2.6874	1	-0.3205	1	2.1135	1	1.5017	1	0	1	1	-1.5811	1	2	0.6316	0.9986	0.9065	0	2	-0.7522	2.4347	0	0	1	-0.6075	2	0	2	0	0	1	0	0.2098	1	0.4726	2	2	1.1061	-2.6701	-0.824	-3.3631	0.6487	1	-1.3118	4.0939	0	2	0	0.5576	-4.9875	2	-6.4082	2	0	1.6276	3.0261	1.5952
-0.3224	0	0	-1.0738	2.1085	-1.1042	1	2	0.0271	1	2	2.7197	2	0	-1.2324	2	-0.6332	-2.8125	-0.0816	2.6815	3.5884	5.1711	0.1625	-2.5154	4.7272	0.5798	0	1	0	2	-2.3914	2.0714	2	-0.331	2	-2.1708	-4.1909	-3.9495	0	-1.5317	2	2	0	2.4219	2	0.8048	2	2.3875	0	3.6868	2	0	2	2	6.2057	0	0	-3.6325	-0.9732	3.3016	2	2	-3.1616	0.9835	2	1	0	-4.8987	1	1	0	0	2	2	0	0.9858	0	-0.1047	1	2	-3.1553	1.9963	0.6045	-0.0791	5.4041	0	-1.9838	4.5749	1	1	0	2.1135	4.3935	0	4.2091	1	2	2.603	0.7884	-3.5614
-1.0108	0	0	-1.6524	-0.3101	-0.4853	2	0	-0.9909	2	1	1.3597	2	1	-1.2988	2	-0.4786	-1.2137	0.8903	-0.0044	3.1436	-1.3379	1.5065	-1.2816	2.8846	-1.6625	2	1	1	0	0.4068	-2.4863	0	-2.3581	1	-1.089	-4.397	-0.983	0	-2.3206	0	0	2	-0.7659	1	-0.4189	1	-0.1248	1	1.4309	2	2	0	1	4.2944	1	0	-3.3454	-3.7861	0.675	1	1	-2.8205	-1.4408	2	1	1	1.1984	1	1	1	0	0	1	0	1.7029	0	0.0397	1	0	-3.4005	2.5243	-0.5283	-2.0969	1.1277	0	-4.6204	9.8173	1	2	0	1.0621	1.4152	0	-4.0736	1	2	-0.4063	2.5851	-4.06
-0.7508	0	2	0.3583	0.9615	0.6775	0	1	0.311	2	2	1.6544	1	0	-1.1686	1	-1.0282	-2.7018	1.3176	0.6005	1.4829	0.24	-0.5549	-0.5271	1.622	1.9751	2	2	1	0	-3.1767	-2.3289	1	2.8271	2	-2.0626	1.1002	-3.3151	1	-0.8325	2	2	1	0.9292	0	1.4631	0	2.2547	2	1.1846	0	1	1	0	3.7431	0	0	0.6967	-0.6993	1.6127	1	0	0.7155	0.7667	2	2	2	-0.2349	1	0	1	0	1	2	0	0.7927	0	-1.7661	0	2	-1.1016	0.3365	4.5012	1.2691	-1.3597	0	-3.9157	2.5693	0	0	1	2.518	-3.3729	0	1.4044	1	1	0.9642	-1.1922	-0.3375
-1.4506	2	0	2.9231	4.6127	1.0122	0	1	-1.8564	2	0	-2.6525	2	0	1.548	0	3.3109	1.0346	1.6333	-4.234	-2.6034	-7.3592	-1.8038	4.5058	-2.0186	-1.343	1	1	1	1	-0.1712	0.7139	1	1.045	2	1.045	0.5503	2.8766	1	-2.5579	1	2	0	3.0288	1	0.1801	1	0.7953	1	0.1828	0	1	1	0	0.0386	2	2	7.5884	0.5923	-0.3389	0	2	1.3077	-6.3106	0	2	1	7.039	2	0	2	0	1	2	2	2.2876	2	4.5923	2	0	-3.2217	-1.1697	0.8567	-5.0512	1.1942	2	0.1988	-8.981	1	2	0	-5.2235	-1.5225	2	-4.7117	2	2	6.5315	-0.6624	0.9383
-3.4161	2	0	-0.5825	-2.077	-0.395	2	0	0.6074	1	2	3.0561	2	2	0.7733	2	-1.3402	-1.9183	-1.4165	0.934	2.7352	3.8014	-0.9834	6.1846	4.1704	4.3088	2	1	1	2	-6.2577	0.2536	2	3.7043	0	-0.5571	-3.2893	4.5835	0	-0.4647	2	1	0	-2.0755	0	-0.1919	2	1.0291	2	2.5799	0	1	2	1	5.0106	2	0	-3.2317	-0.2627	0.4993	2	2	3.7999	1.7169	0	1	0	-1.0724	1	1	1	1	2	0	0	1.6288	2	-0.4251	1	0	-6.8667	-3.636	3.6366	0.9429	0.1572	0	0.3976	-4.3388	1	1	2	-0.1876	2.0047	0	9.9659	1	2	-3.7004	1.0634	-0.4126
-0.4796	2	1	-1.1754	-1.3199	-0.3339	2	0	1.8955	2	2	-2.4909	2	0	1.3285	2	-1.8216	-2.2181	-0.9598	-4.0227	4.2009	-7.4729	-1.6832	2.244	4.8863	2.7176	1	0	2	1	-1.4693	-1.0678	1	2.2396	0	-0.904	-1.4645	4.1495	0	-0.309	1	1	0	-0.2228	1	-0.5141	1	0.8099	2	0.8889	0	1	2	1	-0.7222	2	0	-2.6018	-2.3508	-0.011	0	1	-2.1622	1.9873	0	1	2	4.9654	2	2	2	0	1	0	2	0.1655	2	-0.9121	2	0	-5.0495	0.2672	-1.1704	-5.8391	2.4314	0	0.2016	-12.9279	1	1	1	2.8627	-9.0422	0	-11.3879	2	0	-1.9558	2.666	3.4858
-1.0545	1	0	2.1764	0.2041	4.4873	0	1	-1.1876	1	0	1.4742	2	0	2.2353	1	1.6746	0.818	-1.2252	2.8995	-0.2311	0.9967	0.7276	3.7448	0.3667	-0.2054	1	1	0	0	0.5845	0.6064	1	-2.0038	1	-1.127	2.8849	3.8898	2	-4.0457	0	0	0	1.9436	0	-1.1767	0	-0.8611	1	2.6616	2	0	1	0	2.8081	2	1	-3.0128	0.4817	-3.1603	2	1	4.5707	-7.4526	0	0	1	-3.2282	2	1	0	2	1	1	0	1.6148	1	1.9251	1	0	-0.6369	-1.5059	-0.8273	3.6626	-7.5778	1	0.5825	5.368	1	1	0	-2.1502	1.3634	2	13.8004	0	2	-1.2557	-0.6961	-0.8139
0.6878	2	1	1.875	1.358	1.4024	1	1	1.7623	2	1	-1.4964	0	0	0.4664	1	0.3925	-0.6095	2.2296	-0.4438	-0.2148	-0.2769	-1.0331	-1.3567	-0.7682	-2.1626	1	0	2	2	2.5831	-0.4598	1	-0.1517	2	-0.1535	3.8028	-0.1937	2	-3.1065	0	1	0	1.5111	0	-0.6977	1	1.5884	1	2.4224	1	1	0	0	-1.1113	0	1	-1.2578	-3.5813	3.0653	0	2	-0.1133	-4.4337	2	2	2	2.2906	2	1	0	2	2	0	2	0.1046	0	-1.0774	1	0	1.8545	0.9654	-4.0047	-1.3704	-4.6363	0	-1.0017	-0.0008	2	0	2	2.0199	0.1374	1	4.2413	2	1	0.4188	0.5941	-4.6402
